mng_item	LJ_rank	Swadesh100	Swadesh200	ura100	ura149	concept	language	lgid3	item	item_IPA	form_set	cogn_set	borr_source	borr_qual	ETYm_notes	ref_borr	glossing_notes	general_notes	ref_abbr	age_term_pq (BCE/CE)	age_term_aq (BCE/CE)
7	7	1	1	1	1	blood / veri	Karelian Proper	204	veri		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			KKSV		
7	7	1	1	1	1	blood / veri	Veps	207	veŕi		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			VVS		
7	7	1	1	1	1	blood / veri	Ingrian	208	veri		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			InkmSk		
7	7	1	1	1	1	blood / veri	Western Votic	209	veri		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			VKJMS		
7	7	1	1	1	1	blood / veri	Standard Estonian	210	veri		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			SVSk		
7	7	1	1	1	1	blood / veri	Võro South Estonian	211	veri		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			VESr		
7	7	1	1	1	1	blood / veri	Courland Livonian	212	veʾr		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			LivWb		
7	7	1	1	1	1	blood / veri	Erzya	301	veŕ		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Cygnakin & Mosin 1977, Sammallahti 1998, EES			MordWb		
7	7	1	1	1	1	blood / veri	Meadow Mari	401	βür		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			SMSk, TscherWb		
7	7	1	1	1	1	blood / veri	Komi-Zyrian	501	vir		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			SyrjWsch		
7	7	1	1	1	1	blood / veri	Komi-Permyak	503	vir		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			KoPRSl		
7	7	1	1	1	1	blood / veri	Udmurt	504	vir		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			WotjWsch		
7	7	1	1	1	1	blood / veri	Hungarian	601	vér		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			FMSz		
7	7	1	1	1	1	blood / veri	Sosva Mansi	701	wiɣər		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			WogWb		
7	7	1	1	1	1	blood / veri	Sosva Mansi	701	kēlp		2	b							WogWb		
7	7	1	1	1	1	blood / veri	Vakh-Vasyugan Khanty	807	wər		1	a	FU		*wire Sammallahti 1988 *weri	SSA, NES, UEW, Sammallahti 1998, EES			DEWbOstj		
7	7	1	1	1	1	blood / veri	Tundra Nenets	902	weya		4	d							JurSWb		
7	7	1	1	1	1	blood / veri	Selkup	907	ke̮m		3	c	Samoyedic			Janhunen 1977			SölkWb		
8	7	1	1	1	1	bone / luu	Proto-Uralic*	0	*luwi̮		1	a							UEW, Sam88		
8	7	1	1	1	1	bone / luu	South Saami	101	måaroe		7	g							NSsNdb		
8	7	1	1	1	1	bone / luu	Ume Saami	102	dàktee		3	c	FU		*täktä	UEW, Sammallahti 1998.			WbWlap		
8	7	1	1	1	1	bone / luu	Pite Saami	104	dákkte		3	c	FU		*täktä	UEW, Sammallahti 1998.					
8	7	1	1	1	1	bone / luu	North Saami	105	dákti		3	c	FU		*täktä	UEW, Sammallahti 1998.			SSSg		
8	7	1	1	1	1	bone / luu	Inari Saami	106	tähti		3	c	FU		*täktä	UEW, Sammallahti 1998.			InsSSk		
8	7	1	1	1	1	bone / luu	Skolt Saami	107	täʹhtt		3	c	FU		*täktä	UEW, Sammallahti 1998.			SKosSk		
8	7	1	1	1	1	bone / luu	Kildin Saami	108	tāxx’t		3	c	FU		*täktä	UEW, Sammallahti 1998.			WOLD		
8	7	1	1	1	1	bone / luu	Standard Finnish	203	luu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			-		
8	7	1	1	1	1	bone / luu	Karelian Proper	204	luu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			KKSV		
8	7	1	1	1	1	bone / luu	Veps	207	lu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			VVS		
8	7	1	1	1	1	bone / luu	Ingrian	208	lū		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			InkmSk		
8	7	1	1	1	1	bone / luu	Western Votic	209	лū		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			VKJMS		
8	7	1	1	1	1	bone / luu	Standard Estonian	210	luu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			SVSk		
8	7	1	1	1	1	bone / luu	Standard Estonian	210	kont		2	b	Finnic / FU		Unclear ob-ugric equivalents	EES			SVSk		
8	7	1	1	1	1	bone / luu	Võro South Estonian	211	luu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			VESr		
8	7	1	1	1	1	bone / luu	Courland Livonian	212	lū		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			LivWb		
8	7	1	1	1	1	bone / luu	Erzya	301	lovaža		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			MordWb		
8	7	1	1	1	1	bone / luu	Erzya	301	pakaŕ		4	d	Mordvinic 		Descriptive origin	Vershinin 2005			MordWb		
8	7	1	1	1	1	bone / luu	Meadow Mari	401	lu		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			SMSk, TscherWb		
8	7	1	1	1	1	bone / luu	Komi-Zyrian	501	li̮		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			SyrjWsch		
8	7	1	1	1	1	bone / luu	Komi-Permyak	503	li̮		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			KoPRSl		
8	7	1	1	1	1	bone / luu	Komi-Permyak	503	koska		6	f	Russian	clear					KoPRSl		
8	7	1	1	1	1	bone / luu	Udmurt	504	li̮		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			WotjWsch		
8	7	1	1	1	1	bone / luu	Hungarian	601	csont		5	e	FU		Debated from which stem the word has originally developed from the same stem as 'knot' through semantic change or *cutte	Zaizc2006, Tesz			FMSz		
8	7	1	1	1	1	bone / luu	Sosva Mansi	701	luw		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			WogWb		
8	7	1	1	1	1	bone / luu	Vakh-Vasyugan Khanty	807	lŏɣ- ~ lŏχ-		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			DEWbOstj		
8	7	1	1	1	1	bone / luu	Tundra Nenets	902	li		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			JurSWb		
8	7	1	1	1	1	bone / luu	Selkup	907	lī̮		1	a	U		*luwi̮, *luwe	SSA, NES, UEW, EES			SölkWb		
9	9	1	1	-	-	root / juuri	Proto-Uralic*	0	*wanča		4	d							UEW, Sam88		
9	9	1	1	-	-	root / juuri	South Saami	101	roehtse		2	b	Scandinavian	clear	Scand *gaitiz 	Koivulehto 1999a			NSsNdb	ca 600 BCE	ca 600 CE
9	9	1	1	-	-	root / juuri	Ume Saami	102	ruahdas		2	b	Scandinavian	clear	Scand *gaitiz 	Koivulehto 1999a			WbWlap	ca 600 BCE	ca 600 CE
9	9	1	1	-	-	root / juuri	Pite Saami	104	ruohtas		2	b	Scandinavian	clear	Scand *gaitiz 	Koivulehto 1999a				ca 600 BCE	ca 600 CE
9	9	1	1	-	-	root / juuri	North Saami	105	ruohtas		2	b	Scandinavian	clear	Scand *gaitiz 	Koivulehto 1999a			SSSg	ca 600 BCE	ca 600 CE
9	9	1	1	-	-	root / juuri	Inari Saami	106	ruotas		2	b	Scandinavian	clear	Scand *gaitiz 	Koivulehto 1999a			InsSSk	ca 600 BCE	ca 600 CE
9	9	1	1	-	-	root / juuri	Skolt Saami	107	vuẹʹddes, vuäʹdˈd		3	c	Indo-Iranian	clear	Borrowed to PU	Holopainen 2019			SKosSk		
9	9	1	1	-	-	root / juuri	Kildin Saami	108	vuen’tes’		3	c	Indo-Iranian	clear		Holopainen 2019			WOLD		
9	9	1	1	-	-	root / juuri	Standard Finnish	203	juuri		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			-		
9	9	1	1	-	-	root / juuri	Karelian Proper	204	juuri		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			KKSV		
9	9	1	1	-	-	root / juuri	Veps	207	juŕ		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			VVS		
9	9	1	1	-	-	root / juuri	Ingrian	208	jūri		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			InkmSk		
9	9	1	1	-	-	root / juuri	Western Votic	209	jūri		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			VKJMS		
9	9	1	1	-	-	root / juuri	Standard Estonian	210	juur		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			SVSk		
9	9	1	1	-	-	root / juuri	Võro South Estonian	211	juur'		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			VESr		
9	9	1	1	-	-	root / juuri	Courland Livonian	212	jūŕ		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			LivWb		
9	9	1	1	-	-	root / juuri	Erzya	301	jur		1	a	FW / FU		*jure  Clear equivalents in Finnic and Erzya. Permic equivalents suggested, but  jyr, jur but these are uncertain because of semantic reasons 'head'.	SSA, NES, UEW, EES			MordWb		
9	9	1	1	-	-	root / juuri	Erzya	301	undoks		3	c	Indo-Iranian	clear	Borrowed to PU. Deriv. of PU *wanča	Holopainen 2019			MordWb		
9	9	1	1	-	-	root / juuri	Erzya	301	koŕon		7	g	Russian	clear					MordWb		
9	9	1	1	-	-	root / juuri	Meadow Mari	401	βož		4	d	U		PU *wanča	Csúcs2005, UEW			SMSk, TscherWb		
9	9	1	1	-	-	root / juuri	Komi-Zyrian	501	vuž		4	d	U		PU *wanča	Csúcs2005, UEW			SyrjWsch		
9	9	1	1	-	-	root / juuri	Komi-Permyak	503	vuž		4	d	U		PU *wanča	Csúcs2005, UEW		Stem "vužj-"	KoPRSl		
9	9	1	1	-	-	root / juuri	Udmurt	504	vi̮ži̮		4	d	U		PU *wanča	Csúcs2005, UEW			WotjWsch		
9	9	1	1	-	-	root / juuri	Hungarian	601	gyökér		5	e	UGR			Zaizc2006			FMSz		
9	9	1	1	-	-	root / juuri	Sosva Mansi	701	tār		6	f	FU		From PFU *särɜ 'vein, sinew'	UEW			WogWb		
9	9	1	1	-	-	root / juuri	Vakh-Vasyugan Khanty	807	ler		6	f	FU		From PFU *särɜ 'vein, sinew'	UEW			DEWbOstj		
9	9	1	1	-	-	root / juuri	Tundra Nenets	902	wano		4	d							JurSWb		
9	9	1	1	-	-	root / juuri	Selkup	907	končə		4	d							SölkWb		
10	9	1	1	1	1	you (sg) / sinä	Proto-Uralic*	0	*ti-, *tun-		1	a							UEW, Sam88		
10	9	1	1	1	1	you (sg) / sinä	South Saami	101	datne		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			NSsNdb		
10	9	1	1	1	1	you (sg) / sinä	Ume Saami	102	dådˈna		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			WbWlap		
10	9	1	1	1	1	you (sg) / sinä	Pite Saami	104	dån		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES					
10	9	1	1	1	1	you (sg) / sinä	North Saami	105	don		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SSSg		
10	9	1	1	1	1	you (sg) / sinä	Inari Saami	106	tun		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			InsSSk		
10	9	1	1	1	1	you (sg) / sinä	Skolt Saami	107	ton		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SKosSk		
10	9	1	1	1	1	you (sg) / sinä	Kildin Saami	108	tōnn		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			WOLD		
10	9	1	1	1	1	you (sg) / sinä	Standard Finnish	203	sinä		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			-		
10	9	1	1	1	1	you (sg) / sinä	Karelian Proper	204	sie, sinä		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			KKSV		
10	9	1	1	1	1	you (sg) / sinä	Veps	207	śä, sińä		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			VVS		
10	9	1	1	1	1	you (sg) / sinä	Ingrian	208	siä		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			InkmSk		
10	9	1	1	1	1	you (sg) / sinä	Western Votic	209	siä		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			VKJMS		
10	9	1	1	1	1	you (sg) / sinä	Standard Estonian	210	sa, sina		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SVSk		
10	9	1	1	1	1	you (sg) / sinä	Võro South Estonian	211	sina		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			VESr		
10	9	1	1	1	1	you (sg) / sinä	Courland Livonian	212	sa, sinā		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			LivWb		
10	9	1	1	1	1	you (sg) / sinä	Erzya	301	ton		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			MordWb		
10	9	1	1	1	1	you (sg) / sinä	Meadow Mari	401	tə̑j		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SMSk, TscherWb		
10	9	1	1	1	1	you (sg) / sinä	Komi-Zyrian	501	te		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SyrjWsch		
10	9	1	1	1	1	you (sg) / sinä	Komi-Permyak	503	te		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			KoPRSl		
10	9	1	1	1	1	you (sg) / sinä	Udmurt	504	ton		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			WotjWsch		
10	9	1	1	1	1	you (sg) / sinä	Hungarian	601	te		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			FMSz		
10	9	1	1	1	1	you (sg) / sinä	Sosva Mansi	701	naŋ		2	b							WogWb		
10	9	1	1	1	1	you (sg) / sinä	Vakh-Vasyugan Khanty	807	nö̆ŋ		2	b							DEWbOstj		
10	9	1	1	1	1	you (sg) / sinä	Tundra Nenets	902	pidər°		3	c							JurSWb		
10	9	1	1	1	1	you (sg) / sinä	Selkup	907	tan		1	a	U		*tȣ̈ s-in the beginning in Baltic-Finnic, t in other lang. Comp. Other lang. Families. Pronouns have many parallel forms	SSA, NES, UEW, EES			SölkWb		
11	11	1	1	1	1	come / tulla	Proto-Uralic*	0	*tuli̮-		1	a							UEW, Sam88		
11	11	1	1	1	1	come / tulla	South Saami	101	båetedh		2	b	Indo-Iranian	possible					NSsNdb		
11	11	1	1	1	1	come / tulla	Ume Saami	102	bååhteet		2	b	Indo-Iranian	possible					WbWlap		
11	11	1	1	1	1	come / tulla	Pite Saami	104	båhtet		2	b	Indo-Iranian	possible							
11	11	1	1	1	1	come / tulla	North Saami	105	boahtit		2	b	Indo-Iranian	possible					SSSg		
11	11	1	1	1	1	come / tulla	Inari Saami	106	poattiđ		2	b	Indo-Iranian	possible					InsSSk		
11	11	1	1	1	1	come / tulla	Skolt Saami	107	pueʹtted		2	b	Indo-Iranian	possible					SKosSk		
11	11	1	1	1	1	come / tulla	Kildin Saami	108	puedt’e		2	b	Indo-Iranian	possible					WOLD		
11	11	1	1	1	1	come / tulla	Standard Finnish	203	tulla		1	a	U		*tule-	SSA, NES, UEW, EES			-		
11	11	1	1	1	1	come / tulla	Karelian Proper	204	tulla		1	a	U		*tule-	SSA, NES, UEW, EES			KKSV		
11	11	1	1	1	1	come / tulla	Veps	207	tulda ~ tūda		1	a	U		*tule-	SSA, NES, UEW, EES			VVS		
11	11	1	1	1	1	come / tulla	Ingrian	208	tulla		1	a	U		*tule-	SSA, NES, UEW, EES			InkmSk		
11	11	1	1	1	1	come / tulla	Western Votic	209	tuлe̮ma		1	a	U		*tule-	SSA, NES, UEW, EES			VKJMS		
11	11	1	1	1	1	come / tulla	Standard Estonian	210	tulla		1	a	U		*tule-	SSA, NES, UEW, EES			SVSk		
11	11	1	1	1	1	come / tulla	Võro South Estonian	211	tulõma		1	a	U		*tule-	SSA, NES, UEW, EES			VESr		
11	11	1	1	1	1	come / tulla	Courland Livonian	212	tūlda		1	a	U		*tule-	SSA, NES, UEW, EES			LivWb		
11	11	1	1	1	1	come / tulla	Erzya	301	sams		3	c	Indo-Iranian	clear	Connection to Fin saattaa, saapua and Samoyedic proposed in Vershinin 2009, Cygnakin & Mosin 2015	Holopainen 2019			MordWb		
11	11	1	1	1	1	come / tulla	Meadow Mari	401	tolam		1	a	U		*tule-	SSA, NES, UEW, EES			SMSk, TscherWb		
11	11	1	1	1	1	come / tulla	Komi-Zyrian	501	voni̮		4	d	Permic			KESK			SyrjWsch		
11	11	1	1	1	1	come / tulla	Komi-Zyrian	501	lokni̮		5	e	FU		From PFU *läkti- 'leave, depart' Saami equivalents unclear in UEW	Csúcs2005,  UEW			SyrjWsch		
11	11	1	1	1	1	come / tulla	Komi-Permyak	503	lokni̮		5	e	FU		From PFU *läkti- 'leave, depart' Saami equivalents unclear in UEW	Csúcs2005,  UEW		Stem "lokt-"	KoPRSl		
11	11	1	1	1	1	come / tulla	Udmurt	504	vui̮ni̮		4	d	Permic			KESK			WotjWsch		
11	11	1	1	1	1	come / tulla	Udmurt	504	li̮kti̮ni̮		5	e	FU		From PFU *läkti- 'leave, depart' Saami equivalents unclear in UEW 	Csúcs2005,  UEW			WotjWsch		
11	11	1	1	1	1	come / tulla	Hungarian	601	jön		6	f	UGR		*jȣ̈ŋɜ-, jȣ̈γɜ- (jȣ̈kɜ-) 'to come' Proposed with win/est jää- 'stay', but FU origin uncear DEWOS: FU	 Zaizc2006, Tesz, UEW, DEWOS			FMSz		
11	11	1	1	1	1	come / tulla	Sosva Mansi	701	juw ~ jiw		6	f	UGR		*jȣ̈ŋɜ-, jȣ̈γɜ- (jȣ̈kɜ-) 'to come' Proposed with win/est jää- 'stay', but FU origin uncear DEWOS: FU	 Zaizc2006, Tesz, UEW, DEWOS			WogWb		
11	11	1	1	1	1	come / tulla	Vakh-Vasyugan Khanty	807	jö̆-		6	f	UGR		*jȣ̈ŋɜ-, jȣ̈γɜ- (jȣ̈kɜ-) 'to come' Proposed with win/est jää- 'stay', but FU origin uncear DEWOS: FU	 Zaizc2006, Tesz, UEW, DEWOS			DEWbOstj		
11	11	1	1	1	1	come / tulla	Vakh-Vasyugan Khanty	807	jŏχǝt-		7	g	UGR		Unclear Finnic equivalens proposed	UEW (uralonet)			DEWbOstj		
11	11	1	1	1	1	come / tulla	Tundra Nenets	902	tosy°		1	a	U		*tule-	SSA, NES, UEW, EES			JurSWb		
11	11	1	1	1	1	come / tulla	Selkup	907	tǖ-		1	a	U		*tule-	SSA, NES, UEW, EES			SölkWb		
12	12	1	0	-	1	breast / rinta	Proto-Uralic*	0	[Not reconstructable]		?	?							UEW, Sam88		
12	12	1	0	-	1	breast / rinta	South Saami	101	mïelke		8	h	FU		*mälke (mälγe)  Equivalents  often refer to animal breast	Zaizc2006, UEW			NSsNdb		
12	12	1	0	-	1	breast / rinta	Ume Saami	102	vuabˈda		3	c							WbWlap		
12	12	1	0	-	1	breast / rinta	Pite Saami	104	vuabbda		3	c									
12	12	1	0	-	1	breast / rinta	North Saami	105	raddi		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			SSSg		
12	12	1	0	-	1	breast / rinta	Inari Saami	106	radde		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			InsSSk		
12	12	1	0	-	1	breast / rinta	Skolt Saami	107	râʹdd		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			SKosSk		
12	12	1	0	-	1	breast / rinta	Kildin Saami	108	rann’t		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			WOLD		
12	12	1	0	-	1	breast / rinta	Kildin Saami	108	ninnč		14	n							WOLD		
12	12	1	0	-	1	breast / rinta	Standard Finnish	203	rinta		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			-		
12	12	1	0	-	1	breast / rinta	Karelian Proper	204	rinta		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			KKSV		
12	12	1	0	-	1	breast / rinta	Karelian Proper	204	rynnäs		2	b	Finnic		Possibly connected to rinta. Karsten has proposed an unclear Ger origin	SSA			KKSV		
12	12	1	0	-	1	breast / rinta	Karelian Proper	204	nänni		11	k			Nursery word. Clear equivalents in Finnic, possibly in others? 	SSA	'Nipple, breast'		KKSV		
12	12	1	0	-	1	breast / rinta	Veps	207	rind		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			VVS		
12	12	1	0	-	1	breast / rinta	Ingrian	208	rinᴅa		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			InkmSk		
12	12	1	0	-	1	breast / rinta	Western Votic	209	rint		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			VKJMS		
12	12	1	0	-	1	breast / rinta	Standard Estonian	210	rind		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			SVSk		
12	12	1	0	-	1	breast / rinta	Võro South Estonian	211	rind ~ rynd		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			VESr		
12	12	1	0	-	1	breast / rinta	Courland Livonian	212	rīnda		1	a	Finno-Saamic 		proto-scandinavian propsed? Unclear because of meaning reason. LÄGLOS: not ger origin Koivulehti 2008, common finno-saamic origin 	SSA, NES, LÄGLOS, EES Koivulehto 2008.			LivWb		
12	12	1	0	-	1	breast / rinta	Erzya	301	meštʹe		4	d	PFV 		Equivalent in Udmurt ? 	Vershinin 2005			MordWb		
12	12	1	0	-	1	breast / rinta	Erzya	301	potʹe, potʹetʹ		12	l	Mordvinic 		Descriptive origin?	Vershinin 2009			MordWb		
12	12	1	0	-	1	breast / rinta	Meadow Mari	401	oŋ		5	e	Chuvash	clear		Moisio&Saarinen2008	'Chest, breast'		SMSk, TscherWb		
12	12	1	0	-	1	breast / rinta	Meadow Mari	401	čə̑ze		13	m	U		From PU *śüńśä?		Nipple, breasts'		SMSk, TscherWb		
12	12	1	0	-	1	breast / rinta	Komi-Zyrian	501	more̮s		6	f	PFP/ PFV		From PFP ?*merɜ 'breast'? Proposed equivalents in Saami (uotila) and Mari	KESK			SyrjWsch		
12	12	1	0	-	1	breast / rinta	Komi-Permyak	503	moros		6	f	PFP/ PFV		From PFP ?*merɜ 'breast'? Proposed equivalents in Saami (uotila) and Mari	KESK			KoPRSl		
12	12	1	0	-	1	breast / rinta	Udmurt	504	gadʹ		7	g			has equivalent in Komi (Wichman 1987)				WotjWsch		
12	12	1	0	-	1	breast / rinta	Hungarian	601	mell, mellkas		8	h	FU		*mälke (mälγe)  Equivalents  often refer to animal breast	Zaizc2006, UEW	Former 'woman's breast', latter 'chest, breast'		FMSz		
12	12	1	0	-	1	breast / rinta	Sosva Mansi	701	māɣl		8	h	FU		*mälke (mälγe)  Equivalents  often refer to animal breast	Zaizc2006, UEW			WogWb		
12	12	1	0	-	1	breast / rinta	Vakh-Vasyugan Khanty	807	möɣəl		8	h	FU		*mälke (mälγe)  Equivalents  often refer to animal breast	Zaizc2006, UEW			DEWbOstj		
